web-scraper-order,address_raw,lat,lon,id,brand,geometry,closest_sup_geom,distance
1662023810-1330,"Oberhusstrasse 24, 8134 Adliswil, ZH",47.29860305786133,8.523846626281738,8062028222,ALDI,POINT (8.523846626281738 47.29860305786133),POINT (8.5210608 47.3161717),1956.6490026678835
1662023798-1232,"Rainstrasse 10, 8134 Adliswil, ZH",47.32304763793945,8.51756763458252,8062028222,ALDI,POINT (8.51756763458252 47.32304763793945),POINT (8.5210608 47.3161717),850.0642264053643
1662023695-440,"Im Sihlhof 2, 8134 Adliswil, ZH",47.32122421264648,8.522125244140625,8062028222,ALDI,POINT (8.522125244140625 47.32122421264648),POINT (8.5210608 47.3161717),568.0786058798964
1662023701-500,"Zelgstrasse 48, 8134 Adliswil, ZH",47.31568908691406,8.517690658569336,8062028222,ALDI,POINT (8.517690658569336 47.31568908691406),POINT (8.5210608 47.3161717),378.482065538076
1662023767-998,"Steinmürlistrasse 42, 8953 Dietikon, ZH",47.40464401245117,8.392952919006348,420847626,ALDI,POINT (8.392952919006348 47.40464401245117),POINT (8.40575 47.4031872),1431.965748118304
1662023807-1298,"Grünaustrasse 12, 8953 Dietikon, ZH",47.4099235534668,8.403440475463867,420847626,ALDI,POINT (8.403440475463867 47.4099235534668),POINT (8.40575 47.4031872),784.2429403774147
1662023810-1344,"Grünaustrasse 10, 8953 Dietikon, ZH",47.40949249267578,8.403727531433105,420847626,ALDI,POINT (8.403727531433105 47.40949249267578),POINT (8.40575 47.4031872),729.1346142352087
1662023689-387,"Winzerstrasse 17, 8953 Dietikon, ZH",47.40036010742188,8.386734008789062,420847626,ALDI,POINT (8.386734008789062 47.40036010742188),POINT (8.40575 47.4031872),2137.2288689830566
1662023739-779,"Alfred Comte-Strasse 3, 8953 Dietikon, ZH",47.40963745117188,8.406033515930176,420847626,ALDI,POINT (8.406033515930176 47.40963745117188),POINT (8.40575 47.4031872),710.2301865032917
1662023798-1248,"Überlandstr. 26, 8953 Dietikon, ZH",47.40888214111328,8.40406608581543,420847626,ALDI,POINT (8.40406608581543 47.40888214111328),POINT (8.40575 47.4031872),653.8318745334102
1662023739-778,"Bleicherstrasse 43, 8953 Dietikon, ZH",47.40856552124024,8.395078659057617,420847626,ALDI,POINT (8.395078659057617 47.40856552124024),POINT (8.40575 47.4031872),1325.9103360376087
1662023783-1106,"Zentralstr. 6, 8953 Dietikon, ZH",47.40494155883789,8.400984764099121,420847626,ALDI,POINT (8.400984764099121 47.40494155883789),POINT (8.40575 47.4031872),563.9185266660901
1662023783-1116,"Steinmürlistrasse 3, 8953 Dietikon, ZH",47.40771484375,8.39243221282959,420847626,ALDI,POINT (8.39243221282959 47.40771484375),POINT (8.40575 47.4031872),1562.3802891185442
1662023771-1031,"Heimstrasse 12, 8953 Dietikon, ZH",47.409934997558594,8.40533447265625,420847626,ALDI,POINT (8.40533447265625 47.409934997558594),POINT (8.40575 47.4031872),743.6977439988509
1662023714-596,"8953 Dietikon, ZH",47.40451431274414,8.402215957641602,420847626,ALDI,POINT (8.402215957641602 47.40451431274414),POINT (8.40575 47.4031872),419.2072798787217
1662023692-430,"Bohnäckerstr. 11, 8955 Oetwil an der Limmat, ZH",47.427955627441406,8.391122817993164,3849759580,ALDI,POINT (8.391122817993164 47.427955627441406),POINT (8.3691584 47.4236625),2487.5752126689063
1662023807-1314,"Webereistrasse 8, 8953 Dietikon, ZH",47.40984725952149,8.404328346252441,420847626,ALDI,POINT (8.404328346252441 47.40984725952149),POINT (8.40575 47.4031872),749.4718518761257
1662023798-1226,"Rebackerstrasse 31, 8955 Oetwil an der Limmat, ZH",47.426002502441406,8.397468566894531,420847626,ALDI,POINT (8.397468566894531 47.426002502441406),POINT (8.40575 47.4031872),2673.324737490493
1662023795-1215,"Lägernstrasse 20, 8953 Dietikon, ZH",47.40567779541016,8.394124031066895,420847626,ALDI,POINT (8.394124031066895 47.40567779541016),POINT (8.40575 47.4031872),1321.4610465059816
1662023714-578,"Limmatwiesenstr. 22, 8955 Oetwil an der Limmat, ZH",47.42788314819336,8.393007278442383,3849759580,ALDI,POINT (8.393007278442383 47.42788314819336),POINT (8.3691584 47.4236625),2692.213618754625
1662023786-1134,"Ueberlandstr. 14, 8953 Dietikon, ZH",47.40869522094727,8.40636157989502,420847626,ALDI,POINT (8.40636157989502 47.40869522094727),POINT (8.40575 47.4031872),609.688695866259
1662023764-967,"Webereistrasse 3, 8953 Dietikon, ZH",47.40999984741211,8.404282569885254,420847626,ALDI,POINT (8.404282569885254 47.40999984741211),POINT (8.40575 47.4031872),766.954009599863
1662023755-911,"Ueberlandstrasse 125, 8953 Dietikon, ZH",47.409141540527344,8.393057823181152,420847626,ALDI,POINT (8.393057823181152 47.409141540527344),POINT (8.40575 47.4031872),1555.8909296282054
1662023793-1200,"Obere Leihofstrasse 13, 8820 Wädenswil, ZH",47.22357177734375,8.666900634765625,7804887261,Volg,POINT (8.666900634765625 47.22357177734375),POINT (8.6699861 47.2274892),550.58559000479
1662023761-955,"Alte Landstrasse 99, 8804 Au ZH, ZH",47.247032165527344,8.634622573852539,332215846,Volg,POINT (8.634622573852539 47.247032165527344),POINT (8.6425321 47.2697351),2646.242335173163
1662023783-1125,"Kirchrain 1A, 8824 Schönenberg ZH, ZH",47.1933822631836,8.644906997680664,1210602981,Volg,POINT (8.644906997680664 47.1933822631836),POINT (8.6445691 47.1922277),132.367511602192
1662023798-1235,"Seestrasse 131, 8820 Wädenswil, ZH",47.23108673095703,8.672642707824707,7804887261,Volg,POINT (8.672642707824707 47.23108673095703),POINT (8.6699861 47.2274892),493.60544662947666
1662023813-1347,"Rotweg 43, 8820 Wädenswil, ZH",47.22712326049805,8.662622451782227,7804887261,Volg,POINT (8.662622451782227 47.22712326049805),POINT (8.6699861 47.2274892),819.7878406934832
1662023780-1085,"Kirchrain 1, 8824 Schönenberg ZH, ZH",47.19331359863281,8.645079612731934,1210602981,Volg,POINT (8.645079612731934 47.19331359863281),POINT (8.6445691 47.1922277),132.18445201169823
1662023783-1121,"Obere Leihofstrasse 11, 8820 Wädenswil, ZH",47.22368240356445,8.66706371307373,7804887261,Volg,POINT (8.66706371307373 47.22368240356445),POINT (8.6699861 47.2274892),529.816151071562
1662023736-750,"8820 Wädenswil, ZH",47.22698211669922,8.662249565124512,7804887261,Volg,POINT (8.662249565124512 47.22698211669922),POINT (8.6699861 47.2274892),862.0674357039117
1662023783-1122,"Obere Leihofstrasse 13, 8820 Wädenswil, ZH",47.22357177734375,8.666900634765625,7804887261,Volg,POINT (8.666900634765625 47.22357177734375),POINT (8.6699861 47.2274892),550.58559000479
1662023692-411,"8820 Wädenswil, ZH",47.22698211669922,8.662249565124512,7804887261,Volg,POINT (8.662249565124512 47.22698211669922),POINT (8.6699861 47.2274892),862.0674357039117
1662023777-1072,"Obere Leihofstrasse 13, 8820 Wädenswil, ZH",47.22357177734375,8.666900634765625,7804887261,Volg,POINT (8.666900634765625 47.22357177734375),POINT (8.6699861 47.2274892),550.58559000479
1662023720-632,"Am Gulmenbach 10, 8820 Wädenswil, ZH",47.23025894165039,8.656451225280762,7804887261,Volg,POINT (8.656451225280762 47.23025894165039),POINT (8.6699861 47.2274892),1535.4978650203755
1662023723-661,"8820 Wädenswil, ZH",47.22698211669922,8.662249565124512,7804887261,Volg,POINT (8.662249565124512 47.22698211669922),POINT (8.6699861 47.2274892),862.0674357039117
1662023789-1153,"Obere Leihofstrasse 11, 8820 Wädenswil, ZH",47.22368240356445,8.66706371307373,7804887261,Volg,POINT (8.66706371307373 47.22368240356445),POINT (8.6699861 47.2274892),529.816151071562
1662023711-571,"Schönenbergstrasse 30, 8820 Wädenswil, ZH",47.22728729248047,8.669577598571777,7804887261,Volg,POINT (8.669577598571777 47.22728729248047),POINT (8.6699861 47.2274892),50.55564472536307
1662023714-592,"Holzmoosrütistrasse 44a, 8820 Wädenswil, ZH",47.23556900024414,8.650527000427246,7804887261,Volg,POINT (8.650527000427246 47.23556900024414),POINT (8.6699861 47.2274892),2338.9544792202114
1662023733-730,"Holzmoosrütistrasse 44a, 8820 Wädenswil, ZH",47.23556900024414,8.650527000427246,7804887261,Volg,POINT (8.650527000427246 47.23556900024414),POINT (8.6699861 47.2274892),2338.9544792202114
1662023793-1197,"Obere Leihofstrasse 11, 8820 Wädenswil, ZH",47.22368240356445,8.66706371307373,7804887261,Volg,POINT (8.66706371307373 47.22368240356445),POINT (8.6699861 47.2274892),529.816151071562
1662023789-1158,"Obere Leihofstrasse 9, 8820 Wädenswil, ZH",47.22379684448242,8.667224884033203,7804887261,Volg,POINT (8.667224884033203 47.22379684448242),POINT (8.6699861 47.2274892),508.9291201516348
1662023777-1073,"Seestrasse 147, 8820 Wädenswil, ZH",47.23194885253906,8.67097282409668,7804887261,Volg,POINT (8.67097282409668 47.23194885253906),POINT (8.6699861 47.2274892),502.3517880584206
1662023793-1199,"Obere Leihofstrasse 13, 8820 Wädenswil, ZH",47.22357177734375,8.666900634765625,7804887261,Volg,POINT (8.666900634765625 47.22357177734375),POINT (8.6699861 47.2274892),550.58559000479
1662023730-714,"8820 Wädenswil, ZH",47.22698211669922,8.662249565124512,7804887261,Volg,POINT (8.662249565124512 47.22698211669922),POINT (8.6699861 47.2274892),862.0674357039117
1662023686-366,"Alte Landstrasse 95, 8804 Au ZH, ZH",47.24683380126953,8.636049270629883,332215846,Volg,POINT (8.636049270629883 47.24683380126953),POINT (8.6425321 47.2697351),2618.781940587223
1662023695-447,"Mühlestalden 4, 8824 Schönenberg ZH, ZH",47.19911956787109,8.654162406921387,1210602981,Volg,POINT (8.654162406921387 47.19911956787109),POINT (8.6445691 47.1922277),1308.3969916566462
1662023777-1074,"Auerenstrasse 14, 8820 Wädenswil, ZH",47.229774475097656,8.666169166564941,7804887261,Volg,POINT (8.666169166564941 47.229774475097656),POINT (8.6699861 47.2274892),493.194842490355
1662023704-521,"Am Gulmenbach 6, 8820 Wädenswil, ZH",47.23059844970703,8.655874252319336,7804887261,Volg,POINT (8.655874252319336 47.23059844970703),POINT (8.6699861 47.2274892),1605.957941283232
1662023786-1136,"Obere Leihofstrasse 13, 8820 Wädenswil, ZH",47.22357177734375,8.666900634765625,7804887261,Volg,POINT (8.666900634765625 47.22357177734375),POINT (8.6699861 47.2274892),550.58559000479
1662023692-420,"Zürcherstrasse 10, 8193 Eglisau, ZH",47.57310104370117,8.523083686828613,5295450795,Volg,POINT (8.523083686828613 47.57310104370117),POINT (8.4941268 47.5946766),3999.6419327072404
1662023720-641,"Sandgruebstrasse 9, 8193 Eglisau, ZH",47.56932067871094,8.523771286010742,5295450795,Volg,POINT (8.523771286010742 47.56932067871094),POINT (8.4941268 47.5946766),4317.518119920626
1662023692-418,"Zürcherstrasse 10, 8193 Eglisau, ZH",47.57310104370117,8.523083686828613,5295450795,Volg,POINT (8.523083686828613 47.57310104370117),POINT (8.4941268 47.5946766),3999.6419327072404
1662023711-556,"8193 Eglisau, ZH",47.57356262207031,8.520898818969727,5295450795,Volg,POINT (8.520898818969727 47.57356262207031),POINT (8.4941268 47.5946766),3775.3654456751624
1662023771-1014,"Alte Landstrasse 29c, 8193 Eglisau, ZH",47.57099151611328,8.526036262512207,5295450795,Volg,POINT (8.526036262512207 47.57099151611328),POINT (8.4941268 47.5946766),4401.566522408636
1662023692-421,"Zürcherstrasse 10, 8193 Eglisau, ZH",47.57310104370117,8.523083686828613,5295450795,Volg,POINT (8.523083686828613 47.57310104370117),POINT (8.4941268 47.5946766),3999.6419327072404
1662023742-797,"8193 Eglisau, ZH",47.57356262207031,8.520898818969727,5295450795,Volg,POINT (8.520898818969727 47.57356262207031),POINT (8.4941268 47.5946766),3775.3654456751624
1662023692-419,"Zürcherstrasse 10, 8193 Eglisau, ZH",47.57310104370117,8.523083686828613,5295450795,Volg,POINT (8.523083686828613 47.57310104370117),POINT (8.4941268 47.5946766),3999.6419327072404
1662023730-701,"Pfruendmattstrasse 11, 8932 Mettmenstetten, ZH",47.24324035644531,8.465059280395508,317283183,Volg,POINT (8.465059280395508 47.24324035644531),POINT (8.4636498 47.2439416),174.67598838204364
1662023813-1346,"Rossauerstrasse 25, 8932 Mettmenstetten, ZH",47.24093246459961,8.467613220214844,317283183,Volg,POINT (8.467613220214844 47.24093246459961),POINT (8.4636498 47.2439416),551.1428178711054
1662023727-673,"Albisstrasse 11, 8932 Mettmenstetten, ZH",47.24422073364258,8.464112281799316,317283183,Volg,POINT (8.464112281799316 47.24422073364258),POINT (8.4636498 47.2439416),59.892385437854934
1662023698-477,"Obere Fischbachstrasse 14, 8932 Mettmenstetten, ZH",47.24623107910156,8.461980819702148,317283183,Volg,POINT (8.461980819702148 47.24623107910156),POINT (8.4636498 47.2439416),312.8054457968692
1662023698-474,"Goethestr. 26, 8712 Stäfa, ZH",47.24072647094727,8.724349021911621,124140239,ALDI,POINT (8.724349021911621 47.24072647094727),POINT (8.7183709 47.2414948),670.0792886503873
1662023739-769,"Allenbergstrasse 25, 8712 Stäfa, ZH",47.2496223449707,8.722038269042969,124140239,ALDI,POINT (8.722038269042969 47.2496223449707),POINT (8.7183709 47.2414948),981.9729435869616
1662023689-386,"Eichstrasse 87a, 8713 Uerikon, ZH",47.23775863647461,8.74950885772705,2602929441,Volg,POINT (8.74950885772705 47.23775863647461),POINT (8.7568672 47.2358625),844.3296122570748
1662023789-1169,"Tödihof 1, 8712 Stäfa, ZH",47.24312210083008,8.724576950073242,124140239,ALDI,POINT (8.724576950073242 47.24312210083008),POINT (8.7183709 47.2414948),712.8824607957056
1662023793-1188,"Bahnhofstrasse 25, 8712 Stäfa, ZH",47.24042510986328,8.72176456451416,124140239,ALDI,POINT (8.72176456451416 47.24042510986328),POINT (8.7183709 47.2414948),395.2490243051603
1662023774-1049,"Trübelstrasse 51, 8712 Stäfa, ZH",47.2474479675293,8.723974227905273,124140239,ALDI,POINT (8.723974227905273 47.2474479675293),POINT (8.7183709 47.2414948),903.5071919379975
1662023717-605,"Schwylerstr. 22, 8712 Stäfa, ZH",47.24040985107422,8.737948417663574,236311379,Volg,POINT (8.737948417663574 47.24040985107422),POINT (8.7334701 47.2401091),499.06203066683423
1662023798-1240,"Eichstrasse 34b, 8712 Stäfa, ZH",47.23682022094727,8.740518569946289,236311379,Volg,POINT (8.740518569946289 47.23682022094727),POINT (8.7334701 47.2401091),863.0909540721777
1662023780-1100,"Hauflandweg 18, 8605 Gutenswil, ZH",47.38703155517578,8.718835830688477,366489192,Volg,POINT (8.718835830688477 47.38703155517578),POINT (8.6925652 47.3895254),2933.993173278125
1662023761-937,"Bachtelweg 9, 8604 Volketswil, ZH",47.390411376953125,8.68159294128418,366489192,Volg,POINT (8.68159294128418 47.390411376953125),POINT (8.6925652 47.3895254),1223.9400379873896
1662023810-1329,"Ifangstrasse 33, 8604 Volketswil, ZH",47.39091110229492,8.67777156829834,366489192,Volg,POINT (8.67777156829834 47.39091110229492),POINT (8.6925652 47.3895254),1652.013580212515
1662023752-883,"Pfäffikerstrasse 119, 8605 Gutenswil, ZH",47.38532638549805,8.717787742614746,366489192,Volg,POINT (8.717787742614746 47.38532638549805),POINT (8.6925652 47.3895254),2842.3400220048698
1662023777-1062,"Ifangstrasse 48, 8604 Volketswil, ZH",47.39152526855469,8.676628112792969,366489192,Volg,POINT (8.676628112792969 47.39152526855469),POINT (8.6925652 47.3895254),1785.7054855305844
1662023723-652,"Sunnebüelstr. 41, 8604 Volketswil, ZH",47.39354705810547,8.681330680847168,366489192,Volg,POINT (8.681330680847168 47.39354705810547),POINT (8.6925652 47.3895254),1325.1300674825143
1662023810-1337,"Säntisweg 5, 8604 Volketswil, ZH",47.395355224609375,8.680856704711914,366489192,Volg,POINT (8.680856704711914 47.395355224609375),POINT (8.6925652 47.3895254),1451.0850958227875
1662023720-635,"Sagirain 2, 8605 Gutenswil, ZH",47.385475158691406,8.715425491333008,366489192,Volg,POINT (8.715425491333008 47.385475158691406),POINT (8.6925652 47.3895254),2580.6368602030734
1662023707-535,"Säntisweg 3, 8604 Volketswil, ZH",47.39485931396485,8.680851936340332,366489192,Volg,POINT (8.680851936340332 47.39485931396485),POINT (8.6925652 47.3895254),1428.3342593354032
1662023777-1061,"Rigiweg 10, 8604 Volketswil, ZH",47.39101409912109,8.682113647460938,366489192,Volg,POINT (8.682113647460938 47.39101409912109),POINT (8.6925652 47.3895254),1173.6234187147263
1662023723-653,"Sunnebüelstr. 25, 8604 Volketswil, ZH",47.392845153808594,8.681580543518066,366489192,Volg,POINT (8.681580543518066 47.392845153808594),POINT (8.6925652 47.3895254),1274.7810109179497
1662023777-1076,"Ifangstrasse 50, 8604 Volketswil, ZH",47.39119338989258,8.676480293273926,366489192,Volg,POINT (8.676480293273926 47.39119338989258),POINT (8.6925652 47.3895254),1797.9328514605577
1662023752-875,"Brunnenrain 18, 8415 Berg am Irchel, ZH",47.5706901550293,8.596415519714355,3751237853,Volg,POINT (8.596415519714355 47.5706901550293),POINT (8.6244613 47.5739388),3138.9343597116003
1662023689-402,"Dorfstrasse 31, 8196 Wil ZH, ZH",47.60468292236328,8.508256912231445,5295450795,Volg,POINT (8.508256912231445 47.60468292236328),POINT (8.4941268 47.5946766),1918.2282647982836
1662023689-401,"Dorfstrasse 31, 8196 Wil ZH, ZH",47.60468292236328,8.508256912231445,5295450795,Volg,POINT (8.508256912231445 47.60468292236328),POINT (8.4941268 47.5946766),1918.2282647982836
1662023692-429,"Im Riet 14, 8427 Freienstein, ZH",47.53696060180664,8.580428123474121,4318295182,Volg,POINT (8.580428123474121 47.53696060180664),POINT (8.5469647 47.5228284),4032.3936660889035
1662023711-553,"8192 Glattfelden, ZH",47.56193923950195,8.499773979187012,5295450795,Volg,POINT (8.499773979187012 47.56193923950195),POINT (8.4941268 47.5946766),3654.622565806697
1662023707-541,"Eichhölzlistrasse 38, 8192 Glattfelden, ZH",47.55503463745117,8.505518913269043,5295450795,Volg,POINT (8.505518913269043 47.55503463745117),POINT (8.4941268 47.5946766),4539.877433477582
1662023701-484,"8192 Glattfelden, ZH",47.56193923950195,8.499773979187012,5295450795,Volg,POINT (8.499773979187012 47.56193923950195),POINT (8.4941268 47.5946766),3654.622565806697
1662023777-1079,"Seestrasse 65, 8810 Horgen, ZH",47.264278411865234,8.589810371398926,7374581285,ALDI,POINT (8.589810371398926 47.264278411865234),POINT (8.617593 47.2773364),3406.5768130777938
1662023730-706,"8810 Horgen, ZH",47.2366828918457,8.618281364440918,3849108604,Volg,POINT (8.618281364440918 47.2366828918457),POINT (8.61027 47.2159706),2445.1675624474187
1662023727-681,"Schleifetobelweg 20, 8810 Horgen, ZH",47.25609588623047,8.597591400146484,7374581285,ALDI,POINT (8.597591400146484 47.25609588623047),POINT (8.617593 47.2773364),3224.8780096384917
1662023780-1097,"Kalkofenstr. 25, 8810 Horgen, ZH",47.24735641479492,8.60734748840332,3849108604,Volg,POINT (8.60734748840332 47.24735641479492),POINT (8.61027 47.2159706),3465.891959589188
1662023813-1366,"Seegartenstrasse 68a, 8810 Horgen, ZH",47.26591110229492,8.589883804321289,7374581285,ALDI,POINT (8.589883804321289 47.26591110229492),POINT (8.617593 47.2773364),3327.3407463759004
1662023810-1331,"Rotbühlstrasse 5, 8810 Horgen, ZH",47.26038360595703,8.589051246643066,7374581285,ALDI,POINT (8.589051246643066 47.26038360595703),POINT (8.617593 47.2773364),3680.531140360677
1662023727-693,"Dorfgasse 26, 8810 Horgen, ZH",47.260719299316406,8.599367141723633,7374581285,ALDI,POINT (8.599367141723633 47.260719299316406),POINT (8.617593 47.2773364),2728.523673991739
1662023755-910,"Neugasse 19, 8810 Horgen, ZH",47.25801086425781,8.588834762573242,7374581285,ALDI,POINT (8.588834762573242 47.25801086425781),POINT (8.617593 47.2773364),3839.293867003083
1662023698-465,"Seestrasse 148, 8810 Horgen, ZH",47.26029586791992,8.597851753234863,7374581285,ALDI,POINT (8.597851753234863 47.26029586791992),POINT (8.617593 47.2773364),2885.9139916406875
1662023810-1332,"Einsiedlerstrasse 2, 8942 Oberrieden, ZH",47.270057678222656,8.58195972442627,7374581285,ALDI,POINT (8.58195972442627 47.270057678222656),POINT (8.617593 47.2773364),4042.2460710960427
1662023689-394,"8810 Horgen, ZH",47.2366828918457,8.618281364440918,3849108604,Volg,POINT (8.618281364440918 47.2366828918457),POINT (8.61027 47.2159706),2445.1675624474187
1662023774-1050,"Drusbergstrasse 21, 8810 Horgen, ZH",47.253753662109375,8.59769344329834,7374581285,ALDI,POINT (8.59769344329834 47.253753662109375),POINT (8.617593 47.2773364),3408.5916697788193
1662023727-690,"Waidlistrasse 82, 8810 Horgen, ZH",47.25424575805664,8.613272666931152,7374581285,ALDI,POINT (8.613272666931152 47.25424575805664),POINT (8.617593 47.2773364),2583.6452323332664
1662023749-850,"Einsiedlerstrasse 226, 8810 Horgen, ZH",47.25436782836914,8.598150253295898,7374581285,ALDI,POINT (8.598150253295898 47.25436782836914),POINT (8.617593 47.2773364),3324.259072882036
1662023686-377,"Wassergass 21, 8810 Horgen, ZH",47.2468147277832,8.61152172088623,3849108604,Volg,POINT (8.61152172088623 47.2468147277832),POINT (8.61027 47.2159706),3393.9057841094727
1662023692-417,"Bärenweidstrasse 12, 8833 Samstagern, ZH",47.19359970092773,8.679973602294922,1139385119,Volg,POINT (8.679973602294922 47.19359970092773),POINT (8.6654156 47.1752994),2582.073617776574
1662023720-639,"Zugerstrasse 36, 8805 Richterswil, ZH",47.20524215698242,8.701800346374512,3620803915,ALDI,POINT (8.701800346374512 47.20524215698242),POINT (8.7066561 47.2051661),539.9998807611973
1662023798-1225,"Bodenstrasse 21, 8805 Richterswil, ZH",47.20782852172852,8.695242881774902,3620803915,ALDI,POINT (8.695242881774902 47.20782852172852),POINT (8.7066561 47.2051661),1302.3950947847643
1662023717-611,"Sternen 1, 8833 Samstagern, ZH",47.19702911376953,8.690900802612305,3620803915,ALDI,POINT (8.690900802612305 47.19702911376953),POINT (8.7066561 47.2051661),1967.0048620246848
1662023755-903,"Feldstr. 19, 8805 Richterswil, ZH",47.209232330322266,8.689154624938965,3620803915,ALDI,POINT (8.689154624938965 47.209232330322266),POINT (8.7066561 47.2051661),1996.739340188872
1662023711-572,"Reidholzstrasse 28a, 8805 Richterswil, ZH",47.21195983886719,8.694021224975586,3620803915,ALDI,POINT (8.694021224975586 47.21195983886719),POINT (8.7066561 47.2051661),1591.0546951734848
1662023686-376,"Obermülistrasse 39, 8320 Fehraltorf, ZH",47.38801956176758,8.747424125671387,366489192,Volg,POINT (8.747424125671387 47.38801956176758),POINT (8.6925652 47.3895254),6102.279058539898
1662023780-1093,"Grundstrasse 18, 8320 Fehraltorf, ZH",47.387691497802734,8.757163047790527,906804973,Volg,POINT (8.757163047790527 47.387691497802734),POINT (8.7171314 47.4351785),6859.488412240073
1662023764-961,"Mülistrasse 17, 8320 Fehraltorf, ZH",47.39019012451172,8.743782997131348,366489192,Volg,POINT (8.743782997131348 47.39019012451172),POINT (8.6925652 47.3895254),5695.627798215847
1662023804-1286,"Am Wildbach 7, 8320 Fehraltorf, ZH",47.38938522338867,8.744006156921387,366489192,Volg,POINT (8.744006156921387 47.38938522338867),POINT (8.6925652 47.3895254),5719.994180618109
1662023810-1336,"Am Burenbüel 7, 8320 Fehraltorf, ZH",47.383670806884766,8.759480476379395,906804973,Volg,POINT (8.759480476379395 47.383670806884766),POINT (8.7171314 47.4351785),7363.4669634953325
1662023783-1126,"Grundstrasse 24, 8320 Fehraltorf, ZH",47.38648223876953,8.758552551269531,906804973,Volg,POINT (8.758552551269531 47.38648223876953),POINT (8.7171314 47.4351785),7060.932680514514
1662023711-554,"Mülistr. 2, 8320 Fehraltorf, ZH",47.391109466552734,8.744977951049805,906804973,Volg,POINT (8.744977951049805 47.391109466552734),POINT (8.7171314 47.4351785),5748.638214196415
1662023801-1269,"Büelstrasse 1, 8132 Egg b. Zürich, ZH",47.30327987670898,8.68857479095459,569160130,Volg,POINT (8.68857479095459 47.30327987670898),POINT (8.6602514 47.322413),3787.103844479789
1662023733-735,"Bächelacherstrasse 9, 8132 Hinteregg, ZH",47.30830383300781,8.68037223815918,569160130,Volg,POINT (8.68037223815918 47.30830383300781),POINT (8.6602514 47.322413),2722.329907332465
1662023717-616,"Leestrasse 22, 8132 Egg b. Zürich, ZH",47.29230499267578,8.696821212768555,9910023634,Volg,POINT (8.696821212768555 47.29230499267578),POINT (8.7214317 47.2702233),3657.785384933432
1662023758-916,"Forchstrasse 185A, 8132 Hinteregg, ZH",47.30646514892578,8.682995796203613,569160130,Volg,POINT (8.682995796203613 47.30646514892578),POINT (8.6602514 47.322413),3077.227931802104
1662023777-1065,"Boulevard Lilienthal 5, 8152 Opfikon, ZH",47.42422866821289,8.562675476074219,1052078781,ALDI,POINT (8.562675476074219 47.42422866821289),POINT (8.5568084 47.4193147),847.0887783303675
1662023742-806,"Dufaux-Strasse 47, 8152 Opfikon, ZH",47.42148971557617,8.561450958251953,1052078781,ALDI,POINT (8.561450958251953 47.42148971557617),POINT (8.5568084 47.4193147),568.9362424229043
1662023777-1066,"Rosenstrasse 6, 8152 Glattbrugg, ZH",47.43177032470703,8.564457893371582,1052078781,ALDI,POINT (8.564457893371582 47.43177032470703),POINT (8.5568084 47.4193147),1612.210142680654
1662023777-1064,"Boulevard Lilienthal 5, 8152 Opfikon, ZH",47.42422866821289,8.562675476074219,1052078781,ALDI,POINT (8.562675476074219 47.42422866821289),POINT (8.5568084 47.4193147),847.0887783303675
1662023745-831,"Dufaux-Strasse 60, 8152 Glattpark (Opfikon), ZH",47.4204216003418,8.562073707580566,1052078781,ALDI,POINT (8.562073707580566 47.4204216003418),POINT (8.5568084 47.4193147),597.9925354971683
1662023749-860,"Riethofstrasse 10c, 8152 Glattbrugg, ZH",47.43684005737305,8.567956924438477,9846024879,ALDI,POINT (8.567956924438477 47.43684005737305),POINT (8.5827742 47.4489611),2119.145250590427
1662023804-1276,"Giebeleichstr. 46, 8152 Glattbrugg, ZH",47.42832946777344,8.564550399780273,1052078781,ALDI,POINT (8.564550399780273 47.42832946777344),POINT (8.5568084 47.4193147),1312.8720459002016
1662023813-1365,"Waldeggweg 2a, 8302 Kloten, ZH",47.44088363647461,8.57575511932373,9846024879,ALDI,POINT (8.57575511932373 47.44088363647461),POINT (8.5827742 47.4489611),1182.3369867122715
1662023761-954,"Gartenstrasse 7, 8152 Glattbrugg, ZH",47.43251037597656,8.565811157226562,1052078781,ALDI,POINT (8.565811157226562 47.43251037597656),POINT (8.5568084 47.4193147),1762.7696299811032
1662023736-755,"Oberhauserstrasse 12, 8152 Glattbrugg, ZH",47.43258285522461,8.566152572631836,1052078781,ALDI,POINT (8.566152572631836 47.43258285522461),POINT (8.5568084 47.4193147),1791.0874120043711
1662023736-767,"Frohburgweg 5, 8180 Bülach, ZH",47.52424621582031,8.539907455444336,2140752455,Volg,POINT (8.539907455444336 47.52424621582031),POINT (8.5408581 47.5176217),736.0743452959352
1662023720-629,"Allmendstrasse 29, 8180 Bülach, ZH",47.51471328735352,8.533659934997559,2795103067,Volg,POINT (8.533659934997559 47.51471328735352),POINT (8.5304518 47.515071),358.8905090910374
1662023720-627,"Allmendstrasse 29, 8180 Bülach, ZH",47.51471328735352,8.533659934997559,2795103067,Volg,POINT (8.533659934997559 47.51471328735352),POINT (8.5304518 47.515071),358.8905090910374
1662023720-647,"Im Nippel 8, 8180 Bülach, ZH",47.51787567138672,8.531757354736328,2795103067,Volg,POINT (8.531757354736328 47.51787567138672),POINT (8.5304518 47.515071),340.87269765409553
1662023733-733,"Sandstrasse 1, 8180 Bülach, ZH",47.52568817138672,8.541040420532227,4318295182,Volg,POINT (8.541040420532227 47.52568817138672),POINT (8.5469647 47.5228284),729.9577465973897
